學校代碼,公私立,學校體制,學校名稱,領域代碼,領域名稱,學門代碼,學門名稱,學類代碼,學類名稱,科系代碼,科系名稱,電話,電話分機,傳真,電子郵件,網址
1012,私立,大學校院,大葉大學,2,人文及藝術領域,23,設計學門,2303,產品設計學類,230303,工業設計學系,04-851-1888,5011,04-851-1601,id5030@mail.dyu.edu.tw,http://id.dyu.edu.tw/
1012,私立,大學校院,大葉大學,2,人文及藝術領域,23,設計學門,2303,產品設計學類,230324,綠色產品設計學士學位學程,04-851-1888,2221,04-851-1270,ie5020@mail.dyu.edu.tw,http://gpd.dyu.edu.tw
1012,私立,大學校院,大葉大學,2,人文及藝術領域,23,設計學門,2304,空間設計學類,230402,空間設計學系,04-851-1888,5195,04-851-1551,sp5060@mail.dyu.edu.tw,http://sp.dyu.edu.tw/index.htm
1012,私立,大學校院,大葉大學,2,人文及藝術領域,23,設計學門,2399,其他設計學類,239999,設計暨藝術學院教師碩士在職專班,04-851-1888,5003,04-851-1551,gda6001@mail.dyu.edu.tw,http://designandarts.dyu.edu.tw/index.php/graduate/
1012,私立,大學校院,大葉大學,2,人文及藝術領域,23,設計學門,2399,其他設計學類,239999,設計暨藝術學院碩士在職專班,04-851-1888,5003,04-851-1551,gda6001@mail.dyu.edu.tw,http://designandarts.dyu.edu.tw/index.php/graduate/
1012,私立,大學校院,大葉大學,2,人文及藝術領域,23,設計學門,2399,其他設計學類,239999,設計暨藝術學院碩士班,04-851-1888,5003,04-851-1551,gda6001@mail.dyu.edu.tw,http://designandarts.dyu.edu.tw/index.php/graduate/
1012,私立,大學校院,大葉大學,3,社會科學、商業及法律領域,31,社會及行為科學學門,3107,區域研究學類,310734,歐洲文化與旅遊學士學位學程,04-851-1888,6051,04-851-1615,ect@mail.dyu.edu.tw,http://ect.dyu.edu.tw
1012,私立,大學校院,大葉大學,3,社會科學、商業及法律領域,32,傳播學門,3201,一般大眾傳播學類,320104,傳播藝術學士學位學程,04-851-1888,5086,04-851-1666,ca5031@mail.dyu.edu.tw,http://ca.dyu.edu.tw/
1012,私立,大學校院,大葉大學,3,社會科學、商業及法律領域,34,商業及管理學門,3402,會計學類,340201,會計資訊學系,04-851-1888,3251,04-851-1520,at5140@mail.dyu.edu.tw,http://at.dyu.edu.tw/
1012,私立,大學校院,大葉大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340301,企業管理學系,04-851-1888,3011,04-851-1382,ba5110@mail.dyu.edu.tw,http://ba.dyu.edu.tw/
1012,私立,大學校院,大葉大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340307,國際企業管理學系,04-851-1888,3191,04-851-1510,ib5150@mail.dyu.edu.tw,http://ibm.dyu.edu.tw/
1012,私立,大學校院,大葉大學,3,社會科學、商業及法律領域,34,商業及管理學門,3405,財務金融學類,340501,財務金融學系,04-851-1888,3521,04-851-1526,fm5190@mail.dyu.edu.tw,http://fm.dyu.edu.tw/
1012,私立,大學校院,大葉大學,3,社會科學、商業及法律領域,34,商業及管理學門,3409,醫管學類,340905,健康產業管理碩士在職學位學程,04-851-1888,7205,04-851-1700,hem7173@mail.dyu.edu.tw,http://hem.dyu.edu.tw
1012,私立,大學校院,大葉大學,3,社會科學、商業及法律領域,34,商業及管理學門,3499,其他商業及管理學類,349921,人力資源暨公共關係學系,04-851-1888,3071,04-851-1390,hrpr@mail.dyu.edu.tw,http://hrpr.dyu.edu.tw/
1012,私立,大學校院,大葉大學,3,社會科學、商業及法律領域,34,商業及管理學門,3499,其他商業及管理學類,349999,管理學院博士班,04-851-1888,3005,04-851-1372,phm@mail.dyu.edu.tw,http://mgt.dyu.edu.tw/phm/
1012,私立,大學校院,大葉大學,3,社會科學、商業及法律領域,34,商業及管理學門,3499,其他商業及管理學類,349999,管理學院碩士在職專班,04-851-1888,3006,04-851-1372,emba@mail.dyu.edu.tw,http://mgt.dyu.edu.tw/emba
1012,私立,大學校院,大葉大學,3,社會科學、商業及法律領域,38,法律學門,3802,專業法律學類,380210,智慧財產權碩士在職學位學程,04-851-1888,3006,04-851-1372,ipr7004@mail.dyu.edu.tw,http://mgt.dyu.edu.tw/ipr/
1012,私立,大學校院,大葉大學,4,科學領域,42,生命科學學門,4203,生物科技學類,420306,生物產業科技學系,04-851-1888,2281,04-851-1320,bti5051@mail.dyu.edu.tw,http://bt.dyu.edu.tw/
1012,私立,大學校院,大葉大學,4,科學領域,42,生命科學學門,4203,生物科技學類,420307,生物資源學系,04-851-1888,6211,04-851-1326,dbr5180@mail.dyu.edu.tw,http://dbr.dyu.edu.tw/
1012,私立,大學校院,大葉大學,4,科學領域,42,生命科學學門,4203,生物科技學類,420314,分子生物科技學系,04-851-1888,4251,04-851-1326,dmb6510@mail.dyu.edu.tw,http://dmb.dyu.edu.tw/
1012,私立,大學校院,大葉大學,4,科學領域,42,生命科學學門,4203,生物科技學類,420325,生物科技與產業博士學位學程,04-851-1888,6201,04-851-1326,sbb@mail.dyu.edu.tw,http://sbb.dyu.edu.tw/chinese/course/doctor.html
1012,私立,大學校院,大葉大學,4,科學領域,48,電算機學門,4801,電算機一般學類,480109,資訊管理學系,04-851-1888,3131,04-851-1500,im5120@mail.dyu.edu.tw,http://im.dyu.edu.tw/
1012,私立,大學校院,大葉大學,4,科學領域,48,電算機學門,4805,電算機應用學類,480524,多媒體數位內容學位學程,04-851-1888,2421,04-851-1350,mdc5005@mail.dyu.edu.tw,http://mdc.dyu.edu.tw/rwd
1012,私立,大學校院,大葉大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520101,電機工程學系,04-851-1888,2161,04-851-1245,ee5040@mail.dyu.edu.tw,http://ee.dyu.edu.tw/
1012,私立,大學校院,大葉大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520114,資訊工程學系,04-851-1888,2401,04-851-1350,if5100@mail.dyu.edu.tw,http://www.csie.dyu.edu.tw/
1012,私立,大學校院,大葉大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520219,機械與自動化工程學系,04-851-1888,2101,04-851-1224,me5010@mail.dyu.edu.tw,http://me.dyu.edu.tw/
1012,私立,大學校院,大葉大學,5,工程、製造及營造領域,52,工程學門,5205,材料工程學類,520502,材料科學與工程學系,04-851-1888,2601,04-851-1280,mse5240@mail.dyu.edu.tw,http://mse.dyu.edu.tw/
1012,私立,大學校院,大葉大學,5,工程、製造及營造領域,52,工程學門,5206,工業工程學類,520601,工業工程與管理學系,04-851-1888,2221,04-851-1270,ie5020@mail.dyu.edu.tw,http://iem.dyu.edu.tw
1012,私立,大學校院,大葉大學,5,工程、製造及營造領域,52,工程學門,5209,環境工程學類,520901,環境工程學系,04-851-1888,2351,04-851-1336,ev5080@mail.dyu.edu.tw,http://ev.dyu.edu.tw/
1012,私立,大學校院,大葉大學,5,工程、製造及營造領域,52,工程學門,5211,生醫工程學類,521115,醫療器材設計與材料碩士學位學程,04-851-1888,2621,04-851-1280,dme5241@mail.dyu.edu.tw,http://dme.dyu.edu.tw/
1012,私立,大學校院,大葉大學,5,工程、製造及營造領域,52,工程學門,5211,生醫工程學類,521115,醫療器材設計與材料學士學位學程,04-851-1888,2621,04-851-1280,dme5241@mail.dyu.edu.tw,http://dme.dyu.edu.tw/
1012,私立,大學校院,大葉大學,5,工程、製造及營造領域,58,建築及都市規劃學門,5801,建築學類,580101,建築研究所,04-851-1888,5195,04-851-1551,gsa6600@mail.dyu.edu.tw,無
1012,私立,大學校院,大葉大學,7,醫藥衛生及社福領域,72,醫藥衛生學門,7203,藥學學類,720317,藥用植物與保健學系,04-851-1888,6231,04-851-1326,dmh5250@mail.dyu.edu.tw,http://dmh.dyu.edu.tw/
1012,私立,大學校院,大葉大學,7,醫藥衛生及社福領域,72,醫藥衛生學門,7206,護理學類,720601,護理學系,04-851-1888,7205,04-851-1700,don@mail.dyu.edu.tw,http://don.dyu.edu.tw
1012,私立,大學校院,大葉大學,7,醫藥衛生及社福領域,72,醫藥衛生學門,7207,醫學技術及檢驗學類,720713,視光學系,04-851-1888,7231,04-851-1700,opt@mail.dyu.edu.tw,http://opt.dyu.edu.tw
1012,私立,大學校院,大葉大學,8,服務領域,81,民生學門,8101,餐旅服務學類,810102,餐旅管理學系,04-851-1888,7051,04-851-1290,hom@mail.dyu.edu.tw,http://hom.dyu.edu.tw
1012,私立,大學校院,大葉大學,8,服務領域,81,民生學門,8102,觀光休閒學類,810224,觀光餐旅碩士在職學位學程,04-851-1888,7055,04-851-1290,mtp@mail.dyu.edu.tw,http://mtp.dyu.edu.tw
1012,私立,大學校院,大葉大學,8,服務領域,81,民生學門,8102,觀光休閒學類,810242,觀光旅遊學系,04-851-1888,7011,04-851-1290,ttm@mail.dyu.edu.tw,http://ttm.dyu.edu.tw
1012,私立,大學校院,大葉大學,8,服務領域,81,民生學門,8105,運動休閒及休閒管理學類,810508,休閒事業管理學系,04-851-1888,3311,04-851-1531,rm5160@mail.dyu.edu.tw,http://rm.dyu.edu.tw/
1012,私立,大學校院,大葉大學,8,服務領域,81,民生學門,8105,運動休閒及休閒管理學類,810537,運動健康管理學系,04-851-1888,3491,04-851-1540,sm5170@mail.dyu.edu.tw,http://bsm.dyu.edu.tw
1012,私立,大學校院,大葉大學,8,服務領域,81,民生學門,8199,其他民生學類,819920,烘焙暨飲料調製進修學士學位學程,04-851-1888,7055,04-851-1290,bbp@mail.dyu.edu.tw,http://bbp.dyu.edu.tw/
1012,私立,大學校院,大葉大學,8,服務領域,81,民生學門,8199,其他民生學類,819920,烘焙暨飲料調製學士學位學程,04-851-1888,7055,04-851-1290,bbp@mail.dyu.edu.tw,http://bbp.dyu.edu.tw/
1012,私立,大學校院,大葉大學,8,服務領域,81,民生學門,8199,其他民生學類,819922,婚禮企劃暨節慶管理學士學位學程,04-851-1888,3323,04-851-1531,fwp@mail.dyu.edu.tw,http://fwp.dyu.edu.tw/
1012,私立,大學校院,大葉大學,8,服務領域,86,軍警國防安全學門,8601,警政學類,860114,消防安全進修學士學位學程,04-851-1888,2351,04-851-1336,ffs5082@mail.dyu.edu.tw,http://ffs.dyu.edu.tw/
1012,私立,大學校院,大葉大學,8,服務領域,86,軍警國防安全學門,8601,警政學類,860114,消防安全學士學位學程,04-851-1888,2351,04-851-1336,ffs5082@mail.dyu.edu.tw,http://ffs.dyu.edu.tw/
1013,私立,大學校院,華梵大學,2,人文及藝術領域,21,藝術學門,2101,美術學類,210107,美術與文創學系,02-2663-2102,4801,無-無,fa@cc.hfu.edu.tw,http://fa.hfu.edu.tw
1013,私立,大學校院,華梵大學,2,人文及藝術領域,22,人文學門,2202,中國語文學類,220201,中國文學系,02-2663-2102,4911,02-2663-2102轉4920,cl@cc.hfu.edu.tw,http://cl.hfu.edu.tw/main.php
1013,私立,大學校院,華梵大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220301,外國語文學系,02-2663-2102,4950,02-2663-2102轉4952,lf@cc.hfu.edu.tw,http://www.fl.hfu.edu.tw
1013,私立,大學校院,華梵大學,2,人文及藝術領域,22,人文學門,2208,宗教學類,220804,佛教學系,02-2663-2102,4210,無-無,bu@cc.hfu.edu.tw,http://bu.hfu.edu.tw
1013,私立,大學校院,華梵大學,2,人文及藝術領域,22,人文學門,2211,哲學學類,221101,哲學系,02-2663-2102,4931,02-2663-2102轉4942,ph@cc.hfu.edu.tw,http://ph.hfu.edu.tw
1013,私立,大學校院,華梵大學,2,人文及藝術領域,23,設計學門,2303,產品設計學類,230303,工業設計學系,02-2663-2102,4611,無-無,id@cc.hfu.edu.tw,http://id.hfu.edu.tw/
1013,私立,大學校院,華梵大學,3,社會科學、商業及法律領域,31,社會及行為科學學門,3107,區域研究學類,310716,東方人文思想研究所,02-2663-2102,4991,無-無,oh@cc.hfu.edu.tw,http://oh.hfu.edu.tw
1013,私立,大學校院,華梵大學,4,科學領域,48,電算機學門,4801,電算機一般學類,480109,資訊管理學系,02-2663-2102,4351,02-2663-2102轉4353,mis@cc.hfu.edu.tw,http://mis.hfu.edu.tw
1013,私立,大學校院,華梵大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520103,電子工程學系,02-2663-2102,4101,02-2663-2102轉4102,ee@cc.hfu.edu.tw,http://ee.hfu.edu.tw
1013,私立,大學校院,華梵大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520226,機電工程學系,02-2663-2102,4011,02-2663-2102轉4013,me@cc.hfu.edu.tw,http://me.hfu.edu.tw
1013,私立,大學校院,華梵大學,5,工程、製造及營造領域,52,工程學門,5206,工業工程學類,520602,工業工程與經營資訊學系,02-2663-2102,4311,02-2663-3981,im@cc.hfu.edu.tw,http://im.hfu.edu.tw
1013,私立,大學校院,華梵大學,5,工程、製造及營造領域,58,建築及都市規劃學門,5801,建築學類,580101,建築學系,02-2663-2102,4701,無-無,ac@cc.hfu.edu.tw,http://ac.hfu.edu.tw/main.php
1013,私立,大學校院,華梵大學,8,服務領域,85,環境保護學門,8502,環境防災學類,850205,環境與防災設計學系,02-2663-2102,4561,02-2663-9003,id@cc.hfu.edu.tw,http://ed.hfu.edu.tw
1014,私立,大學校院,義守大學,2,人文及藝術領域,21,藝術學門,2106,視覺藝術學類,210615,電影與電視學系,07-657-7711,8252,07-657-7056,filmtv@isu.edu.tw,http://www.filmtv.isu.edu.tw
1014,私立,大學校院,義守大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220312,應用英語學系,07-657-7711,5652,07-657-7056,english@isu.edu.tw,http://www.ae.isu.edu.tw
1014,私立,大學校院,義守大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220321,應用日語學系,07-657-7711,5552,07-657-7056,aj1507@isu.edu.tw,http://www.aj.isu.edu.tw
1014,私立,大學校院,義守大學,2,人文及藝術領域,23,設計學門,2302,視覺傳達設計學類,230203,數位多媒體設計學系,07-657-7711,8452,07-657-7056,dmmd@isu.edu.tw,http://www.dmmd.isu.edu.tw/
1014,私立,大學校院,義守大學,2,人文及藝術領域,23,設計學門,2303,產品設計學類,230309,創意商品設計學系,07-657-7711,8352,07-657-7056,yeh8352@isu.edu.tw,http://www.cpd.isu.edu.tw/
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,31,社會及行為科學學門,3108,公共行政學類,310807,公共政策與管理學系,07-657-7711,5852,07-657-7249,isuppm@isu.edu.tw,http://ppm.isu.edu.tw/interface/overview.php?dept_mno=82207
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,32,傳播學門,3201,一般大眾傳播學類,320101,大眾傳播學系,07-657-7711,5952,07-657-7056,dmc@isu.edu.tw,http://www.dmc.isu.edu.tw/
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,34,商業及管理學門,3402,會計學類,340201,會計學系,07-657-7711,5402,07-657-7056,acc@isu.edu.tw,http://www.acc.isu.edu.tw/interface/overview.php?dept_mno=82205
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340301,企業管理學系,07-657-7711,5902,07-657-8931,isuba@isu.edu.tw,http://www.ba.isu.edu.tw/interface/overview.php?dept_mno=82203
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340306,管理學院管理博士班,07-657-7711,5013,07-657-7231,gsm@isu.edu.tw,http://www.gsm.isu.edu.tw/interface/overview.php?dept_mno=82201
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340306,管理學院管理碩士在職專班,07-657-7711,5012,07-657-7231,gsm@isu.edu.tw,http://www.gsm.isu.edu.tw/interface/overview.php?dept_mno=82201
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340306,管理學院管理碩士班,07-657-7711,5013,07-657-7231,gsm@isu.edu.tw,http://www.gsm.isu.edu.tw/interface/overview.php?dept_mno=82201
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340309,國際企業經營學系,07-657-7711,8702,07-657-7465,huanjung@isu.edu.tw,http://www.iciba.isu.edu.tw
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,34,商業及管理學門,3404,貿易學類,340403,國際商務學系,07-657-7711,5802,07-657-7056,dlb@isu.edu.tw,http://www.ib.isu.edu.tw/
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,34,商業及管理學門,3405,財務金融學類,340501,財務金融學系,07-657-7711,5702,07-657-7056,finance@isu.edu.tw,http://www.isu.edu.tw/interface/overview.php?dept_mno=82204
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,34,商業及管理學門,3405,財務金融學類,340516,國際財務金融學系,07-657-7711,8752,07-657-7465,shanfelling@isu.edu.tw,http://www.icif.isu.edu.tw
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,34,商業及管理學門,3409,醫管學類,340901,醫務管理學系,07-615-1100,7603,07-615-5150,emmy41017@isu.edu.tw,http://www.healthcare.isu.edu.tw/interface/overview.php?dept_mno=83202
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,34,商業及管理學門,3499,其他商業及管理學類,349906,工業管理學系,07-657-7711,5502,07-657-8536,iem@isu.edu.tw,http://www.im.isu.edu.tw/
1014,私立,大學校院,義守大學,3,社會科學、商業及法律領域,34,商業及管理學門,3499,其他商業及管理學類,349999,管理學院進修學士班,07-657-7711,5007,07-657-7493,management@isu.edu.tw,http://www.isu.edu.tw/interface/showpage.php?dept_mno=82&dept_id=36&page_id=18300
1014,私立,大學校院,義守大學,4,科學領域,42,生命科學學門,4203,生物科技學類,420302,生物科技學系,07-615-1100,7302,07-615-5150,biotech@isu.edu.tw,http://www.bst.isu.edu.tw/interface/overview/83204
1014,私立,大學校院,義守大學,4,科學領域,42,生命科學學門,4203,生物科技學類,420305,生物技術與化學工程研究所,07-657-7711,3402,07-657-8945,che@isu.edu.tw,http://www.isu.edu.tw/che
1014,私立,大學校院,義守大學,4,科學領域,46,數學及統計學門,4699,其他數學及統計學類,469903,財務與計算數學系,07-657-7711,5602,07-657-7305,cichen@isu.edu.tw,http://www.math.isu.edu.tw
